run_id,vantage_id,actor_did,actor_scope,list_uri,list_item_uri,subject_did,subject_handle,subject_display_name,subject_description,subject_avatar,subject_associated_json,subject_indexed_at,subject_created_at,subject_labels_json,subject_viewer_muted,subject_viewer_blocked_by,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc42w4nvax2x,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc42wcapfp2i,did:plc:2rpjn6bzmtynluw2yaebypk2,thewholeshebang.bsky.social,Andrew,"20yrs working in forestry, watching in horror as our ecosystems collapse under climate change. Born 332ppm. #cancer  #lovenotwar",https://cdn.bsky.app/img/avatar/plain/did:plc:2rpjn6bzmtynluw2yaebypk2/bafkreiemnxpk7iwnak5jipzzqff2t4o2b26so6clk34ezohhxxcpqtdfvq,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2025-07-01T13:48:14.833Z,2024-11-10T15:20:50.882Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2rpjn6bzmtynluw2yaebypk2/bafkreiemnxpk7iwnak5jipzzqff2t4o2b26so6clk34ezohhxxcpqtdfvq"",""createdAt"":""2024-11-10T15:20:50.882Z"",""description"":""20yrs working in forestry, watching in horror as our ecosystems collapse under climate change. Born 332ppm. #cancer  #lovenotwar"",""did"":""did:plc:2rpjn6bzmtynluw2yaebypk2"",""displayName"":""Andrew"",""handle"":""thewholeshebang.bsky.social"",""indexedAt"":""2025-07-01T13:48:14.833Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc42wcapfp2i""}",2026-04-03T08:25:48Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc4qk5x2h62h,did:plc:5cktsi6sfhrwl32k6m4jyy2u,davidosland.bsky.social,David Osland,Forty-year veteran of British leftwing politics. Not the opinions of any publication for which I write.,https://cdn.bsky.app/img/avatar/plain/did:plc:5cktsi6sfhrwl32k6m4jyy2u/bafkreicjhfg3l5kdptmww443dp7gcv5fq2jxglhm6rgzz7yt4pb5jxlmye,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2025-03-22T12:04:44.241Z,2023-05-16T19:59:45.952Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5cktsi6sfhrwl32k6m4jyy2u/bafkreicjhfg3l5kdptmww443dp7gcv5fq2jxglhm6rgzz7yt4pb5jxlmye"",""createdAt"":""2023-05-16T19:59:45.952Z"",""description"":""Forty-year veteran of British leftwing politics. Not the opinions of any publication for which I write."",""did"":""did:plc:5cktsi6sfhrwl32k6m4jyy2u"",""displayName"":""David Osland"",""handle"":""davidosland.bsky.social"",""indexedAt"":""2025-03-22T12:04:44.241Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc4qk5x2h62h""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47l5pspw2i,did:plc:hzygj4655fs7lr7nuuwydkas,profbillmcguire.bsky.social,Prof Bill McGuire,"Volcanologist, climate scientist, writer, broadcaster, activist, socialist, best-selling author of HOTHOUSE EARTH: AN INHABITANT'S GUIDE.  Born @ 313
Home town, Llanelli (South Wales) - lives in the wonderful Peak District
Website: billmcguire.co.uk",https://cdn.bsky.app/img/avatar/plain/did:plc:hzygj4655fs7lr7nuuwydkas/bafkreidhay4kzf3ki7eszide533j6dll7lxi5k7sqv4ak2knlviyr5ik2y,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2026-01-09T10:28:59.225Z,2024-11-17T13:12:31.051Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:hzygj4655fs7lr7nuuwydkas/bafkreidhay4kzf3ki7eszide533j6dll7lxi5k7sqv4ak2knlviyr5ik2y"",""createdAt"":""2024-11-17T13:12:31.051Z"",""description"":""Volcanologist, climate scientist, writer, broadcaster, activist, socialist, best-selling author of HOTHOUSE EARTH: AN INHABITANT'S GUIDE.  Born @ 313\nHome town, Llanelli (South Wales) - lives in the wonderful Peak District\nWebsite: billmcguire.co.uk"",""did"":""did:plc:hzygj4655fs7lr7nuuwydkas"",""displayName"":""Prof Bill McGuire"",""handle"":""profbillmcguire.bsky.social"",""indexedAt"":""2026-01-09T10:28:59.225Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47l5pspw2i""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47j6s7522m,did:plc:cjzc7anmnupncr7pu4zif4ml,jksteinberger.bsky.social,Prof Julia Steinberger 🌹🌱🌍 #ClimateAction #Fightfascism,Ecosocialist bluestocking. Immigrant & settler 🇪🇺🇨🇭🇺🇸🇬🇧. Social ecology & ecological economics at Uni Lausanne in 🇨🇭. Bad at email. She/her,https://cdn.bsky.app/img/avatar/plain/did:plc:cjzc7anmnupncr7pu4zif4ml/bafkreihpmluutlsntuwaqmtvstawxfwxduh7s7v4ab2jxneckjsnwfzupu,"{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""all""}}",2026-01-27T21:11:27.745Z,2023-08-19T09:36:20.676Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""all""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:cjzc7anmnupncr7pu4zif4ml/bafkreihpmluutlsntuwaqmtvstawxfwxduh7s7v4ab2jxneckjsnwfzupu"",""createdAt"":""2023-08-19T09:36:20.676Z"",""description"":""Ecosocialist bluestocking. Immigrant & settler 🇪🇺🇨🇭🇺🇸🇬🇧. Social ecology & ecological economics at Uni Lausanne in 🇨🇭. Bad at email. She/her"",""did"":""did:plc:cjzc7anmnupncr7pu4zif4ml"",""displayName"":""Prof Julia Steinberger 🌹🌱🌍 #ClimateAction #Fightfascism"",""handle"":""jksteinberger.bsky.social"",""indexedAt"":""2026-01-27T21:11:27.745Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47j6s7522m""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47itjyux24,did:plc:mwvvoxbu6j76obtign7dh4pr,jasonhickel.bsky.social,Jason Hickel,"Professor at ICTA-UAB and Visiting Senior Fellow at LSE • Author of THE DIVIDE and LESS IS MORE • Global inequality, political economy and ecological economics",https://cdn.bsky.app/img/avatar/plain/did:plc:mwvvoxbu6j76obtign7dh4pr/bafkreibbesqnknz6m6heluudwzzrcj25gic4eoqpnbwiqet7esnmle2yse,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2026-01-09T16:24:31.724Z,2023-07-10T21:32:02.401Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:mwvvoxbu6j76obtign7dh4pr/bafkreibbesqnknz6m6heluudwzzrcj25gic4eoqpnbwiqet7esnmle2yse"",""createdAt"":""2023-07-10T21:32:02.401Z"",""description"":""Professor at ICTA-UAB and Visiting Senior Fellow at LSE • Author of THE DIVIDE and LESS IS MORE • Global inequality, political economy and ecological economics"",""did"":""did:plc:mwvvoxbu6j76obtign7dh4pr"",""displayName"":""Jason Hickel"",""handle"":""jasonhickel.bsky.social"",""indexedAt"":""2026-01-09T16:24:31.724Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc47itjyux24""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc46o5xoci27,did:plc:yyjm6azqeob2dqgn47e4g6uf,thierryaaron.bsky.social,Dr. Aaron Thierry,Graduate student at Cardiff University - researching the role of science and scientists in the climate movement. PhD in Ecology. Activism. Climate communications.,https://cdn.bsky.app/img/avatar/plain/did:plc:yyjm6azqeob2dqgn47e4g6uf/bafkreigctac3rkt5epkpxju6nzhki5j4lxjan7lafkcxeklcj2osbds6ba,"{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}}",2026-02-03T08:29:16.245Z,2023-10-03T14:51:59.022Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:yyjm6azqeob2dqgn47e4g6uf/bafkreigctac3rkt5epkpxju6nzhki5j4lxjan7lafkcxeklcj2osbds6ba"",""createdAt"":""2023-10-03T14:51:59.022Z"",""description"":""Graduate student at Cardiff University - researching the role of science and scientists in the climate movement. PhD in Ecology. Activism. Climate communications."",""did"":""did:plc:yyjm6azqeob2dqgn47e4g6uf"",""displayName"":""Dr. Aaron Thierry"",""handle"":""thierryaaron.bsky.social"",""indexedAt"":""2026-02-03T08:29:16.245Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc46o5xoci27""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45lqkmws2h,did:plc:ckia47p4xlas3xpmisgrllck,mikegalsworthy.bsky.social,Mike Galsworthy,"Chair of European Movement UK. 🇬🇧 🇪🇺
Founder of the Bylines Network. 
Founder of Scientists for EU. 

Lover of science, Europe and humanity. 🙌",https://cdn.bsky.app/img/avatar/plain/did:plc:ckia47p4xlas3xpmisgrllck/bafkreiamoivrvhh67rb6q4pvvdirnjlx5z6kmu5dnzggxs4lie43ftyhpa,"{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}}",2025-08-02T14:40:27.998Z,2023-10-31T15:27:40.994Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ckia47p4xlas3xpmisgrllck/bafkreiamoivrvhh67rb6q4pvvdirnjlx5z6kmu5dnzggxs4lie43ftyhpa"",""createdAt"":""2023-10-31T15:27:40.994Z"",""description"":""Chair of European Movement UK. 🇬🇧 🇪🇺\nFounder of the Bylines Network. \nFounder of Scientists for EU. \n\nLover of science, Europe and humanity. 🙌"",""did"":""did:plc:ckia47p4xlas3xpmisgrllck"",""displayName"":""Mike Galsworthy"",""handle"":""mikegalsworthy.bsky.social"",""indexedAt"":""2025-08-02T14:40:27.998Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45lqkmws2h""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457oytmg2j,did:plc:ypqcg3o4jlxnc46jrsxzi7v3,stjbs.bsky.social,St. John Barned-Smith,"Reporting for the SF Chronicle. RPCV: Paraguay. Call me ‘Sinjin.'
Signal: stjbs.82",https://cdn.bsky.app/img/avatar/plain/did:plc:ypqcg3o4jlxnc46jrsxzi7v3/bafkreiegq33h56lpmyoc2ugwq532k2ykvzlsikjnaj5klmiqw2sf4hnxva,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2025-05-03T08:00:51.976Z,2024-09-03T04:32:42.196Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ypqcg3o4jlxnc46jrsxzi7v3/bafkreiegq33h56lpmyoc2ugwq532k2ykvzlsikjnaj5klmiqw2sf4hnxva"",""createdAt"":""2024-09-03T04:32:42.196Z"",""description"":""Reporting for the SF Chronicle. RPCV: Paraguay. Call me ‘Sinjin.'\nSignal: stjbs.82"",""did"":""did:plc:ypqcg3o4jlxnc46jrsxzi7v3"",""displayName"":""St. John Barned-Smith"",""handle"":""stjbs.bsky.social"",""indexedAt"":""2025-05-03T08:00:51.976Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-07-23T22:09:07.047Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lunzumdr2s27""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457oytmg2j""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457owatg2v,did:plc:nvfposmpmhegtyvhbs75s3pw,jamellebouie.net,jamelle,"The real jbouie. Columnist for the New York Times Opinion section. Co-host of the Unclear and Present Danger podcast. b-boy-bouiebaisse on TikTok. jbouienyt on Twitch. National program director of the CHUM Group.

Send me your mutual aid requests.",https://cdn.bsky.app/img/avatar/plain/did:plc:nvfposmpmhegtyvhbs75s3pw/bafkreidv4sfhirl457mqsiucfncokrymfsqxtolxy24iz43fsnahk7xzwa,"{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}}",2026-01-28T12:54:14.946Z,2023-04-27T16:31:46.732Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:nvfposmpmhegtyvhbs75s3pw/bafkreidv4sfhirl457mqsiucfncokrymfsqxtolxy24iz43fsnahk7xzwa"",""createdAt"":""2023-04-27T16:31:46.732Z"",""description"":""The real jbouie. Columnist for the New York Times Opinion section. Co-host of the Unclear and Present Danger podcast. b-boy-bouiebaisse on TikTok. jbouienyt on Twitch. National program director of the CHUM Group.\n\nSend me your mutual aid requests."",""did"":""did:plc:nvfposmpmhegtyvhbs75s3pw"",""displayName"":""jamelle"",""handle"":""jamellebouie.net"",""indexedAt"":""2026-01-28T12:54:14.946Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-04-21T10:47:14.844Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lndpuq3yfr24""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457owatg2v""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457oudcm27,did:plc:efxbtouacf2s2pzcvuv47ns2,benmullin.bsky.social,Ben Mullin,Media reporter at The New York Times. Signal: benmullin.13,https://cdn.bsky.app/img/avatar/plain/did:plc:efxbtouacf2s2pzcvuv47ns2/bafkreibl23k2fpxo3k3rnw2vawqok7qjiwvmpwsyzstiftyja26z2jcgn4,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2026-01-31T21:59:54.445Z,2023-05-12T11:55:04.021Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:efxbtouacf2s2pzcvuv47ns2/bafkreibl23k2fpxo3k3rnw2vawqok7qjiwvmpwsyzstiftyja26z2jcgn4"",""createdAt"":""2023-05-12T11:55:04.021Z"",""description"":""Media reporter at The New York Times. Signal: benmullin.13"",""did"":""did:plc:efxbtouacf2s2pzcvuv47ns2"",""displayName"":""Ben Mullin"",""handle"":""benmullin.bsky.social"",""indexedAt"":""2026-01-31T21:59:54.445Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-04-22T14:54:09.408Z"",""isValid"":true,""issuer"":""did:plc:eclio37ymobqex2ncko63h4r"",""uri"":""at://did:plc:eclio37ymobqex2ncko63h4r/app.bsky.graph.verification/3lnfwo54aic2b""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457oudcm27""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc44cuc2eh27,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457osggx2a,did:plc:vkg7u4jz7nhy6qlzhgw4mt7c,maxtani.bsky.social,max tani ,media reporter @semafor,https://cdn.bsky.app/img/avatar/plain/did:plc:vkg7u4jz7nhy6qlzhgw4mt7c/bafkreidhnuqp6o53cz3kp7w42eqq4devjopc4pjkktxznbl4yjvdxpfnga,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2024-01-20T05:38:19.923Z,2023-05-05T19:06:30.923Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:vkg7u4jz7nhy6qlzhgw4mt7c/bafkreidhnuqp6o53cz3kp7w42eqq4devjopc4pjkktxznbl4yjvdxpfnga"",""createdAt"":""2023-05-05T19:06:30.923Z"",""description"":""media reporter @semafor"",""did"":""did:plc:vkg7u4jz7nhy6qlzhgw4mt7c"",""displayName"":""max tani "",""handle"":""maxtani.bsky.social"",""indexedAt"":""2024-01-20T05:38:19.923Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2026-02-07T23:13:18.620Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3meckamc2og26""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc457osggx2a""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc45gospmm2m,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lcbkuiq7om2h,did:plc:k5gw4742e3idz5ycrv3dnwd6,thecanaryuk.bsky.social,The Canary,Disrupting power since 2015,https://cdn.bsky.app/img/avatar/plain/did:plc:k5gw4742e3idz5ycrv3dnwd6/bafkreidgz2f4e4ejiw7kftviytw2mx3wyqj7iwkvrxz7smkt7ajtjncskq,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2026-01-21T12:58:55.524Z,2024-11-13T17:14:17.078Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:k5gw4742e3idz5ycrv3dnwd6/bafkreidgz2f4e4ejiw7kftviytw2mx3wyqj7iwkvrxz7smkt7ajtjncskq"",""createdAt"":""2024-11-13T17:14:17.078Z"",""description"":""Disrupting power since 2015"",""did"":""did:plc:k5gw4742e3idz5ycrv3dnwd6"",""displayName"":""The Canary"",""handle"":""thecanaryuk.bsky.social"",""indexedAt"":""2026-01-21T12:58:55.524Z"",""labels"":[]},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lcbkuiq7om2h""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc45gospmm2m,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45gprzcd2j,did:plc:t6fxtdbwj26byvvp6nl7mwuv,bylinesnetworkpod.bsky.social,Bylines Network Podcast,"The Official Podcast for the Bylines Network, hosted by Chris Davies and Julian Greenbank. Looking at the biggest stories from across the country. Episodes released monthly.

https://open.spotify.com/show/3WjbTeTGwFAfiopvvV8pzV",https://cdn.bsky.app/img/avatar/plain/did:plc:t6fxtdbwj26byvvp6nl7mwuv/bafkreicl3gwprqecrwzbp3c4pxwen7s52dachwxoa7c2cycmem3t2337u4,"{""activitySubscription"":{""allowSubscriptions"":""followers""}}",2024-11-16T20:00:21.584Z,2024-11-14T10:10:24.378Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:t6fxtdbwj26byvvp6nl7mwuv/bafkreicl3gwprqecrwzbp3c4pxwen7s52dachwxoa7c2cycmem3t2337u4"",""createdAt"":""2024-11-14T10:10:24.378Z"",""description"":""The Official Podcast for the Bylines Network, hosted by Chris Davies and Julian Greenbank. Looking at the biggest stories from across the country. Episodes released monthly.\n\nhttps://open.spotify.com/show/3WjbTeTGwFAfiopvvV8pzV"",""did"":""did:plc:t6fxtdbwj26byvvp6nl7mwuv"",""displayName"":""Bylines Network Podcast"",""handle"":""bylinesnetworkpod.bsky.social"",""indexedAt"":""2024-11-16T20:00:21.584Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2026-01-19T00:10:28.692Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3mcqe4gb75h24""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45gprzcd2j""}",2026-04-03T08:25:49Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,author_feed_post_author|feed_creator|liker|list_creator|list_member|relationship_counterparty|starter_pack_creator,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc45gospmm2m,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45gpptb42m,did:plc:drdkuiw4po3zqrzxy6xb2vlk,bylinesnetwork.co.uk,Bylines Network,"Powerful citizen journalism | Regulated by Impress

https://bylinesnetwork.co.uk

A network of 10 volunteer-led news publications from across the UK

Donate via https://bylinesnetwork.co.uk/donate/

Email info@bylinesnetwork.co.uk",https://cdn.bsky.app/img/avatar/plain/did:plc:drdkuiw4po3zqrzxy6xb2vlk/bafkreieieqqpassaau6avlo6i6qon3wtuljjntovngyyqiyzgj2qrgzbwe,"{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}}",2026-03-13T16:53:17.854Z,2023-10-28T17:12:11.662Z,[],,,"{""subject"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:drdkuiw4po3zqrzxy6xb2vlk/bafkreieieqqpassaau6avlo6i6qon3wtuljjntovngyyqiyzgj2qrgzbwe"",""createdAt"":""2023-10-28T17:12:11.662Z"",""description"":""Powerful citizen journalism | Regulated by Impress\n\nhttps://bylinesnetwork.co.uk\n\nA network of 10 volunteer-led news publications from across the UK\n\nDonate via https://bylinesnetwork.co.uk/donate/\n\nEmail info@bylinesnetwork.co.uk"",""did"":""did:plc:drdkuiw4po3zqrzxy6xb2vlk"",""displayName"":""Bylines Network"",""handle"":""bylinesnetwork.co.uk"",""indexedAt"":""2026-03-13T16:53:17.854Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-08-06T22:19:25.191Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lvraxwfggi2s""}],""verifiedStatus"":""valid""}},""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.listitem/3lc45gpptb42m""}",2026-04-03T08:25:49Z
