run_id,vantage_id,actor_did,actor_scope,starter_pack_uri,relation_type,slot_no,feed_uri,list_uri,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwawl3rii52m,feed,2,at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreidqngvtdmktgz62wvkkpno4lay6ihigsg3blrcdxdn5afyv3ajoue"",""cid"":""bafyreicy6sdbpdpdkbmcipo45iqcr4ryar7fsu756mlzx5gyxi4em6kzt4"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreif3xgkr6pq5r7k5oiw4dttwvgjeoqhhgzksxkxzojiwtgicf6zfeq"",""createdAt"":""2023-05-20T12:29:20.940Z"",""description"":""A collection of custom feeds to enhance your Bluesky experience ⛅\n\nSource code with all queries/algorithms: https://skyfeed.xyz/queries"",""did"":""did:plc:tenurhgjptubkk5zf5qhi3og"",""displayName"":""Sky Feeds"",""handle"":""skyfeed.xyz"",""indexedAt"":""2024-01-20T05:33:03.376Z"",""labels"":[]},""description"":""Posts from people you follow without reposts and replies"",""did"":""did:web:skyfeed.xyz"",""displayName"":""OnlyPosts"",""indexedAt"":""2023-05-27T18:34:53.166Z"",""labels"":[],""likeCount"":20967,""uri"":""at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts""}",2026-04-03T08:25:58Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwawl3rii52m,feed,3,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibsvaeyym7g3ekjdepk525xbojgvrqsmlzbk4t2jdiqdcyxpz5eqe"",""cid"":""bafyreibn2rkesgrlpmcdlpck2oqbdytvvg6r2unf2bi57aeu2i2fnntuhq"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""mutuals""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibtxvhfq6yimbm7x2r2xhihm5eagz5a6nqhzfllxocdtpnzgp7cqy"",""createdAt"":""2023-05-10T17:05:34.778Z"",""description"":""Artist • Game Dev\n\nPug Dad • Husband • ND • he/him\n\nHalf of @twigbit.games\n\n🔗 My Links!: davis.social\n\nMy art-only feed: https://bsky.app/profile/davis.social/feed/aaabpqcklbun6\n\n🦋"",""did"":""did:plc:2gx2noukxzwmj6dkxbmh3qt5"",""displayName"":""Davis Bickford"",""handle"":""davis.social"",""indexedAt"":""2026-03-08T01:30:00.659Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-08-02T06:37:58.486Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lvfkisjujw2d""}],""verifiedStatus"":""valid""}},""description"":""A randomly sorted feed for #art posts with fewer than 20 likes.\n\nNote: #art can be in the text or alt text!\n\n*Limited to 3 days of history!*\n\n*No AI/NFT"",""did"":""did:web:skyfeed.me"",""displayName"":""Discover Art!"",""indexedAt"":""2024-11-30T06:16:52.557Z"",""labels"":[],""likeCount"":2317,""uri"":""at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4""}",2026-04-03T08:25:58Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwawl3rii52m,list,1,,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3kwawl3bygd2y,"{""cid"":""bafyreiba6mrp466tpulqg7jkavycxeeq2ufq4zesmui63obml5u3pnggka"",""indexedAt"":""2024-07-01T22:29:40.896Z"",""labels"":[],""listItemCount"":56,""name"":""Small Artists 🎨 (Under 200!)"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3kwawl3bygd2y""}",2026-04-03T08:25:58Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwzdkfljcz2o,feed,1,at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/mutuals,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreiev7mezv3idhnojwobf5azqtuwpuasbcyb5urv3dhnlzxazxouluq"",""cid"":""bafyreifegrnk7edkfbomkhp3q7prqovpmn66sku63owr3dca6gzj7qstma"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreif3xgkr6pq5r7k5oiw4dttwvgjeoqhhgzksxkxzojiwtgicf6zfeq"",""createdAt"":""2023-05-20T12:29:20.940Z"",""description"":""A collection of custom feeds to enhance your Bluesky experience ⛅\n\nSource code with all queries/algorithms: https://skyfeed.xyz/queries"",""did"":""did:plc:tenurhgjptubkk5zf5qhi3og"",""displayName"":""Sky Feeds"",""handle"":""skyfeed.xyz"",""indexedAt"":""2024-01-20T05:33:03.376Z"",""labels"":[]},""description"":""Posts from users who are following you back"",""did"":""did:web:skyfeed.xyz"",""displayName"":""Mutuals"",""indexedAt"":""2023-05-22T21:29:12.432Z"",""labels"":[],""likeCount"":28561,""uri"":""at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/mutuals""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwzdkfljcz2o,feed,2,at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreidqngvtdmktgz62wvkkpno4lay6ihigsg3blrcdxdn5afyv3ajoue"",""cid"":""bafyreicy6sdbpdpdkbmcipo45iqcr4ryar7fsu756mlzx5gyxi4em6kzt4"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreif3xgkr6pq5r7k5oiw4dttwvgjeoqhhgzksxkxzojiwtgicf6zfeq"",""createdAt"":""2023-05-20T12:29:20.940Z"",""description"":""A collection of custom feeds to enhance your Bluesky experience ⛅\n\nSource code with all queries/algorithms: https://skyfeed.xyz/queries"",""did"":""did:plc:tenurhgjptubkk5zf5qhi3og"",""displayName"":""Sky Feeds"",""handle"":""skyfeed.xyz"",""indexedAt"":""2024-01-20T05:33:03.376Z"",""labels"":[]},""description"":""Posts from people you follow without reposts and replies"",""did"":""did:web:skyfeed.xyz"",""displayName"":""OnlyPosts"",""indexedAt"":""2023-05-27T18:34:53.166Z"",""labels"":[],""likeCount"":20967,""uri"":""at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwzdkfljcz2o,feed,3,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibsvaeyym7g3ekjdepk525xbojgvrqsmlzbk4t2jdiqdcyxpz5eqe"",""cid"":""bafyreibn2rkesgrlpmcdlpck2oqbdytvvg6r2unf2bi57aeu2i2fnntuhq"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""mutuals""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibtxvhfq6yimbm7x2r2xhihm5eagz5a6nqhzfllxocdtpnzgp7cqy"",""createdAt"":""2023-05-10T17:05:34.778Z"",""description"":""Artist • Game Dev\n\nPug Dad • Husband • ND • he/him\n\nHalf of @twigbit.games\n\n🔗 My Links!: davis.social\n\nMy art-only feed: https://bsky.app/profile/davis.social/feed/aaabpqcklbun6\n\n🦋"",""did"":""did:plc:2gx2noukxzwmj6dkxbmh3qt5"",""displayName"":""Davis Bickford"",""handle"":""davis.social"",""indexedAt"":""2026-03-08T01:30:00.659Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-08-02T06:37:58.486Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lvfkisjujw2d""}],""verifiedStatus"":""valid""}},""description"":""A randomly sorted feed for #art posts with fewer than 20 likes.\n\nNote: #art can be in the text or alt text!\n\n*Limited to 3 days of history!*\n\n*No AI/NFT"",""did"":""did:web:skyfeed.me"",""displayName"":""Discover Art!"",""indexedAt"":""2024-11-30T06:16:52.557Z"",""labels"":[],""likeCount"":2317,""uri"":""at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3kwzdkfljcz2o,list,1,,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3kwzdkeztfo2n,"{""cid"":""bafyreibaggdvd66lzpd2qtqkc3p65cgrw6q7wyombn6nt3dover5pywsgi"",""indexedAt"":""2024-07-11T15:25:49.969Z"",""labels"":[],""listItemCount"":60,""name"":""Small Creatives! ✨️ (Under 300!)"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3kwzdkeztfo2n""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3l2a7bvqyxf2x,feed,1,at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/mutuals,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreiev7mezv3idhnojwobf5azqtuwpuasbcyb5urv3dhnlzxazxouluq"",""cid"":""bafyreifegrnk7edkfbomkhp3q7prqovpmn66sku63owr3dca6gzj7qstma"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreif3xgkr6pq5r7k5oiw4dttwvgjeoqhhgzksxkxzojiwtgicf6zfeq"",""createdAt"":""2023-05-20T12:29:20.940Z"",""description"":""A collection of custom feeds to enhance your Bluesky experience ⛅\n\nSource code with all queries/algorithms: https://skyfeed.xyz/queries"",""did"":""did:plc:tenurhgjptubkk5zf5qhi3og"",""displayName"":""Sky Feeds"",""handle"":""skyfeed.xyz"",""indexedAt"":""2024-01-20T05:33:03.376Z"",""labels"":[]},""description"":""Posts from users who are following you back"",""did"":""did:web:skyfeed.xyz"",""displayName"":""Mutuals"",""indexedAt"":""2023-05-22T21:29:12.432Z"",""labels"":[],""likeCount"":28561,""uri"":""at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/mutuals""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3l2a7bvqyxf2x,feed,2,at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreidqngvtdmktgz62wvkkpno4lay6ihigsg3blrcdxdn5afyv3ajoue"",""cid"":""bafyreicy6sdbpdpdkbmcipo45iqcr4ryar7fsu756mlzx5gyxi4em6kzt4"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:tenurhgjptubkk5zf5qhi3og/bafkreif3xgkr6pq5r7k5oiw4dttwvgjeoqhhgzksxkxzojiwtgicf6zfeq"",""createdAt"":""2023-05-20T12:29:20.940Z"",""description"":""A collection of custom feeds to enhance your Bluesky experience ⛅\n\nSource code with all queries/algorithms: https://skyfeed.xyz/queries"",""did"":""did:plc:tenurhgjptubkk5zf5qhi3og"",""displayName"":""Sky Feeds"",""handle"":""skyfeed.xyz"",""indexedAt"":""2024-01-20T05:33:03.376Z"",""labels"":[]},""description"":""Posts from people you follow without reposts and replies"",""did"":""did:web:skyfeed.xyz"",""displayName"":""OnlyPosts"",""indexedAt"":""2023-05-27T18:34:53.166Z"",""labels"":[],""likeCount"":20967,""uri"":""at://did:plc:tenurhgjptubkk5zf5qhi3og/app.bsky.feed.generator/only-posts""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3l2a7bvqyxf2x,feed,3,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibsvaeyym7g3ekjdepk525xbojgvrqsmlzbk4t2jdiqdcyxpz5eqe"",""cid"":""bafyreibn2rkesgrlpmcdlpck2oqbdytvvg6r2unf2bi57aeu2i2fnntuhq"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""mutuals""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:2gx2noukxzwmj6dkxbmh3qt5/bafkreibtxvhfq6yimbm7x2r2xhihm5eagz5a6nqhzfllxocdtpnzgp7cqy"",""createdAt"":""2023-05-10T17:05:34.778Z"",""description"":""Artist • Game Dev\n\nPug Dad • Husband • ND • he/him\n\nHalf of @twigbit.games\n\n🔗 My Links!: davis.social\n\nMy art-only feed: https://bsky.app/profile/davis.social/feed/aaabpqcklbun6\n\n🦋"",""did"":""did:plc:2gx2noukxzwmj6dkxbmh3qt5"",""displayName"":""Davis Bickford"",""handle"":""davis.social"",""indexedAt"":""2026-03-08T01:30:00.659Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""none"",""verifications"":[{""createdAt"":""2025-08-02T06:37:58.486Z"",""isValid"":true,""issuer"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.graph.verification/3lvfkisjujw2d""}],""verifiedStatus"":""valid""}},""description"":""A randomly sorted feed for #art posts with fewer than 20 likes.\n\nNote: #art can be in the text or alt text!\n\n*Limited to 3 days of history!*\n\n*No AI/NFT"",""did"":""did:web:skyfeed.me"",""displayName"":""Discover Art!"",""indexedAt"":""2024-11-30T06:16:52.557Z"",""labels"":[],""likeCount"":2317,""uri"":""at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:gdhocllimtfyugvmxzq6njck,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.starterpack/3l2a7bvqyxf2x,list,1,,at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3l2a7bvhc7c2y,"{""cid"":""bafyreif63x6na5zuffnqiy5iv53fxdxxrvh4qyadmdvcscp4adhg2vyy5y"",""indexedAt"":""2024-08-21T13:13:43.079Z"",""labels"":[],""listItemCount"":15,""name"":""Small Creatives! (Under 200!) 💫"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:gdhocllimtfyugvmxzq6njck/app.bsky.graph.list/3l2a7bvhc7c2y""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:l3xnce4s4aoi7vc25ckwkidf,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.starterpack/3kwbd3h5dpx25,list,1,,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbd3gvw6s2o,"{""cid"":""bafyreibjs5kr6u5faz6m3m35wpknomyskbre76vylzfpp4ldew3qwimhd4"",""indexedAt"":""2024-07-02T02:13:34.884Z"",""labels"":[],""listItemCount"":50,""name"":""Great Artist"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbd3gvw6s2o""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:l3xnce4s4aoi7vc25ckwkidf,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.starterpack/3kwbejl2jg62q,list,1,,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbejkui5h2k,"{""cid"":""bafyreidny7ixuo6gcowjcrc55gkedzgorhjleuypufw64gf3mvpqr2wxqm"",""indexedAt"":""2024-07-02T02:39:22.586Z"",""labels"":[],""listItemCount"":50,""name"":""The Good Kush Part 4"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbejkui5h2k""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:l3xnce4s4aoi7vc25ckwkidf,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.starterpack/3kwbfe2saep2g,list,1,,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbfe2nbj72z,"{""cid"":""bafyreic4fgyolajcbpinc4tqtnvepsif4ewf72bm65p3g5dtjml6qllkay"",""indexedAt"":""2024-07-02T02:54:11.583Z"",""labels"":[],""listItemCount"":50,""name"":""The Good Kush Part 5"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbfe2nbj72z""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:l3xnce4s4aoi7vc25ckwkidf,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.starterpack/3kwbfmpzqap2l,list,1,,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbfmptvq42s,"{""cid"":""bafyreieqrpciqfwjygfbagfrtehm62phb6ijzdenc7gm6s5egblwix6tpe"",""indexedAt"":""2024-07-02T02:59:02.185Z"",""labels"":[],""listItemCount"":33,""name"":""The Good Kush Part 5"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3kwbfmptvq42s""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:l3xnce4s4aoi7vc25ckwkidf,author_feed_post_author|author_feed_reason_actor|feed_creator|relationship_counterparty|starter_pack_creator|thread_actor,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.starterpack/3l6dh2dsnsl2x,list,1,,at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3l6dh2dhncx22,"{""cid"":""bafyreic2clw5np6m5hwwuws4l6cx66ktd7cjtqhbolt7an5tuvrrgj5fne"",""indexedAt"":""2024-10-12T17:51:24.998Z"",""labels"":[],""listItemCount"":149,""name"":""Mutuals"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:l3xnce4s4aoi7vc25ckwkidf/app.bsky.graph.list/3l6dh2dhncx22""}",2026-04-03T08:25:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:mcjn2bwhmafmeedu2pxath74,author_feed_reason_actor|quote_author|relationship_counterparty|starter_pack_creator,at://did:plc:mcjn2bwhmafmeedu2pxath74/app.bsky.graph.starterpack/3l3ogwbeffl2p,feed,1,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.generator/with-friends,,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:z72i7hdynmk6r22z27h6tvur/bafkreieppnjpayqgjbyqnbeqzwj3pzqtiwbe5a4m6whzqnp3k7gpqs2gai"",""cid"":""bafyreigreonzn577vy6i4qh2so7aqfjztqrrj4jpssg2jczc27p6x4y6wi"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""none""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:z72i7hdynmk6r22z27h6tvur/bafkreihwihm6kpd6zuwhhlro75p5qks5qtrcu55jp3gddbfjsieiv7wuka"",""createdAt"":""2023-04-12T04:53:57.057Z"",""description"":""official Bluesky account (check username👆)\n\nBugs, feature requests, feedback: support@bsky.app"",""did"":""did:plc:z72i7hdynmk6r22z27h6tvur"",""displayName"":""Bluesky"",""handle"":""bsky.app"",""indexedAt"":""2025-10-27T21:05:26.152Z"",""labels"":[],""verification"":{""trustedVerifierStatus"":""valid"",""verifications"":[],""verifiedStatus"":""none""}},""description"":""A mix of popular content from accounts you follow and content that your follows like."",""did"":""did:web:discover.bsky.app"",""displayName"":""Popular With Friends"",""indexedAt"":""2023-05-19T23:19:21.076Z"",""labels"":[],""likeCount"":40982,""uri"":""at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.generator/with-friends""}",2026-04-03T08:26:00Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:mcjn2bwhmafmeedu2pxath74,author_feed_reason_actor|quote_author|relationship_counterparty|starter_pack_creator,at://did:plc:mcjn2bwhmafmeedu2pxath74/app.bsky.graph.starterpack/3l3ogwbeffl2p,feed,2,at://did:plc:vjyot2w7zeomrslomwpfxirl/app.bsky.feed.generator/aaaklnttvaage,,"{""cid"":""bafyreibdxtq6f4nxeh2uipkkvvjx6nqy3xijeqxhhtqywd27ppgxwyjsmu"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""mutuals""},""chat"":{""allowIncoming"":""all""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:vjyot2w7zeomrslomwpfxirl/bafkreib7b3ejpud2jzxvs5spqkac3fg4unytu3w2ggrunxebv3gzedaztm"",""createdAt"":""2023-05-02T02:41:08.257Z"",""description"":""Jew for Palestine, Film/TV, MSW/MS Gero, Unhoused Advocate, 4th-Gen n*zi-puncher✡️🇵🇸\n\n✅Jerrified"",""did"":""did:plc:vjyot2w7zeomrslomwpfxirl"",""displayName"":""Jake i 🇵🇸 ✡️ (alt Space Laser Command)"",""handle"":""jakei.bsky.social"",""indexedAt"":""2026-01-29T05:50:14.045Z"",""labels"":[{""cid"":""bafyreia5l7kxulml363pjqx3twgstyo7wvu4ecbdn3v2qtmdo7andrxyiy"",""cts"":""1970-01-01T00:00:00.000Z"",""src"":""did:plc:vjyot2w7zeomrslomwpfxirl"",""uri"":""at://did:plc:vjyot2w7zeomrslomwpfxirl/app.bsky.actor.profile/self"",""val"":""!no-unauthenticated""}]},""description"":""Meme feed - all most recent posts with a picture with \""meme\"" in the alt text"",""did"":""did:web:skyfeed.me"",""displayName"":""Memes"",""indexedAt"":""2024-03-21T06:53:10.009Z"",""labels"":[],""likeCount"":822,""uri"":""at://did:plc:vjyot2w7zeomrslomwpfxirl/app.bsky.feed.generator/aaaklnttvaage""}",2026-04-03T08:26:00Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:mcjn2bwhmafmeedu2pxath74,author_feed_reason_actor|quote_author|relationship_counterparty|starter_pack_creator,at://did:plc:mcjn2bwhmafmeedu2pxath74/app.bsky.graph.starterpack/3l3ogwbeffl2p,list,1,,at://did:plc:mcjn2bwhmafmeedu2pxath74/app.bsky.graph.list/3l3ogwasmft2h,"{""cid"":""bafyreiekxa66s7ekcl3mwq6rdfaqkk7yxqm5gd7mvdgonx7l4tko3n7knm"",""indexedAt"":""2024-09-08T22:32:49.244Z"",""labels"":[],""listItemCount"":10,""name"":""amigues"",""purpose"":""app.bsky.graph.defs#referencelist"",""uri"":""at://did:plc:mcjn2bwhmafmeedu2pxath74/app.bsky.graph.list/3l3ogwasmft2h""}",2026-04-03T08:26:00Z
