run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,post_uri,like_count,repost_count,reply_count,quote_count
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.post/3k6y544xn6w2f,1747,207,35,20
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.post/3k6y5543bah2i,500,39,9,3
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:iicldmzthavrtyn26uozm7qa/app.bsky.feed.post/3mf7kdjkfrs27,1,0,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:p5tpyger6brzd3n7q36h47k6/app.bsky.feed.post/3mfdmm5jld224,3,0,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:nvql6dtoujxab3kdqlfibdbk/app.bsky.feed.post/3mfaca6ei6s2r,6,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:stqmvlnzttn2wailxk5e5ry3/app.bsky.feed.post/3mfcgpfpsws2r,11,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:qmf5amuiw7yltyl3iuobgytm/app.bsky.feed.post/3mfcwk4jkvk2b,2,0,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:5j2ccp3zhodtfy5k2rkpnevp/app.bsky.feed.post/3mfbtwgwpp227,6,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:dy6ornyczctyavbrjpa65gil/app.bsky.feed.post/3mfd7xunc6k2s,3,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:ksdxjnnfkmssac5z4saagwdc/app.bsky.feed.post/3mfcry7ayt225,14,1,1,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:zpb73bvnuibev2q23i2nkdw2/app.bsky.feed.post/3mffxvsqxoe2q,7,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:o2zfbsmrcnprjpo7cwwgo7kl/app.bsky.feed.post/3mfc4hciqs22u,11,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:m3xmr3widp7rvggafph26as6/app.bsky.feed.post/3mfeq6yr64x2n,1,0,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:wvpj2gcpiri3enknf4uttn2p/app.bsky.feed.post/3mfcfum7md42v,5,1,0,0
492c3d3c4430452f94acfd605e3aa34f,2026-02-22T05:00:00Z,2026-02-22T05:09:34Z,auth,auth_enUS_labelerexp,at://did:plc:xs3jak7jm23muoxwxqplllw3/app.bsky.feed.post/3mf7y7vtkzk2u,10,1,0,0
